"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"APILKD_04145",1260.36657783585,0.187257542145325,0.181465083494121,1.03192051352067,0.302109355311369,0.576958541280477
"APILKD_04150",111.730247456122,0.131655685430848,0.487484132157167,0.270071735152194,0.787105066469312,0.915161656501704
"APILKD_04155",135.043336866831,0.202821687997329,0.408826153219046,0.496107419743909,0.619818624609842,0.820969464711962
"APILKD_04160",39.0788048261504,0.642267563242708,0.757321860546697,0.848077411602864,0.396394860494454,NA
"APILKD_04165",363.692357451418,0.15398432164957,0.245909880817894,0.626181921350292,0.531195623810092,0.767440696958049
"APILKD_04170",130.124692442538,-0.0414381579498688,0.483026718569412,-0.0857885420346867,0.931634515029437,0.973137117490313
"APILKD_04175",799.11739144919,-0.47904708906594,0.194689895202341,-2.46056472816972,0.0138718546876526,0.0737893725308675
"APILKD_04180",2820.47740927167,-0.725086974917912,0.144863202241798,-5.00532201205684,5.57687231237762e-07,1.23377575156908e-05
"APILKD_04185",372.657340990008,-0.48401107821796,0.263167178421309,-1.83917721473267,0.0658891248767731,0.228309786922409
"APILKD_04190",132.41126237798,0.406396885465577,0.459979847852375,0.883510195855375,0.37696067619574,0.645115835087273
"APILKD_04195",3177.89149389989,-0.228406634740477,0.121721236326488,-1.87647317455626,0.0605903348689376,0.21495617156628
"APILKD_04200",2150.48366776774,-0.153543076410908,0.128431039023463,-1.19552934850007,0.231880276703992,0.500895317084394
"APILKD_04205",531.499317242379,-0.341674947628206,0.215619073352623,-1.58462302205256,0.113052011026226,0.324272856095172
"APILKD_04210",2402.65497086159,-0.42267631600881,0.126729295870646,-3.3352691901661,0.000852168631915495,0.00839327734722248
"APILKD_04215",2295.46072505225,-0.383342875859241,0.12241117045469,-3.13160044492127,0.00173856303395137,0.0148201899040367
"APILKD_04220",3278.58451417885,-0.709669238137476,0.130376106981828,-5.44324611745303,5.23182811416758e-08,1.42848775218474e-06
"APILKD_04225",1887.73896809772,0.190144776359025,0.152843025057675,1.2440526892691,0.213480171722536,0.481490521220089
"APILKD_04230",99.5795681141286,-0.588584046542267,0.433147505473128,-1.35885359861269,0.174192985004866,0.423124176413846
"APILKD_04235",133.767900625607,-0.156022994658197,0.395453503791157,-0.394541945291739,0.693180965488725,0.866777589889379
"APILKD_04240",206.384840026677,-0.111845595128178,0.374400596704829,-0.298732416861917,0.765144220754705,0.901743714596739
"APILKD_04245",780.844919144598,0.0912367539272301,0.183394267674343,0.497489671210669,0.618843784822952,0.820493132539644
"APILKD_04250",1557.16271405774,0.109424897832808,0.136810512697733,0.799828139483476,0.42381037709147,0.682462846872938
"APILKD_04255",3004.59934786719,0.0533089257459532,0.109756233648464,0.485702943458276,0.627177796421099,0.827414377296826
"APILKD_04260",825.909937849091,-0.240077623303265,0.221500988049676,-1.08386705367392,0.278423749344731,0.550972502143655
"APILKD_04265",171.761589201224,0.88244963357569,0.340667962010397,2.59035111011924,0.00958780865142515,0.0555192033855679
"APILKD_04270",282.543626501259,-0.148230310957932,0.258440881134082,-0.573555972675347,0.566268312212711,0.79062281003343
"APILKD_04275",149.161722079438,-0.312164406520946,0.470954526582416,-0.662833434867342,0.507437237499617,0.74917325207849
"APILKD_04280",1457.44457501881,-0.132134731845375,0.157145963094698,-0.840840765128332,0.400437146400769,0.664299458574565
"APILKD_04285",1019.53059655483,0.0434507480426051,0.164993256692363,0.263348629596547,0.792281881050179,0.917521562265735
"APILKD_04290",268.522016931773,-0.666150544790135,0.301226860591672,-2.21145798047916,0.027004138588957,0.121349847784126
"APILKD_04295",179.548844851181,0.0460805991904763,0.434238005679934,0.106118300535032,0.915488491402676,0.970372813737382
"APILKD_04300",26.2895107498398,-0.726903322108169,0.85138507332683,-0.853789131242056,0.393221837697792,NA
"APILKD_04305",17.8610648472418,-0.491861973230716,1.51829682650187,-0.323956399463705,0.745971043789066,NA
"APILKD_04310",38.1691266634714,0.386302038000829,1.03025460697069,0.374957836040832,0.707691824668439,NA
"APILKD_04315",27.1347652162323,-0.723921000318518,0.894278774755113,-0.809502607860457,0.418226103386931,NA
"APILKD_04320",76.4871093607511,-0.095217341427696,0.702016265835463,-0.135634095763264,0.892110549995487,0.960224345623688
"APILKD_04325",42.1500099964721,0.0642477081976862,1.06465055121914,0.0603462874500143,0.951879837040505,NA
"APILKD_04330",222.549623713968,0.597725124654605,0.365838764533852,1.63384852181048,0.102290661084674,0.305872874371464
"APILKD_04335",417.970480949666,-0.524077481649825,0.215106340432566,-2.43636463990757,0.014835720833399,0.078071906499906
"APILKD_04340",484.168425472,-0.0793469076126341,0.222543621807506,-0.356545413291003,0.721432148734746,0.883605218181308
"APILKD_04345",806.566491446127,-0.149940642672925,0.199435826211863,-0.75182401036432,0.452156900841359,0.707752507095437
"APILKD_04350",328.22187349802,-0.579455944766188,0.269838058379741,-2.14742111711582,0.0317597709733005,0.137423923750069
"APILKD_04355",63.9748310731037,-0.672037445957407,0.686992994511526,-0.978230420581286,0.327960374031422,0.602569742599661
"APILKD_04360",83.5969586156658,-0.934732020858111,0.541792439569813,-1.72525851708136,0.0844808942076781,0.26956403669521
"APILKD_04365",724.722624207289,0.172075213404479,0.198545061868974,0.86668090248468,0.386116872065387,0.654151597072198
"APILKD_04370",694.02120147089,0.0254770207085277,0.201433705872817,0.126478439137756,0.899353215054162,0.961586975389779
"APILKD_04375",207.378056289235,0.297640676126373,0.328226567981961,0.906814698018995,0.364504796007096,0.635342905040247
"APILKD_04380",128.043727601763,0.502284956774049,0.411403311939172,1.22090644921282,0.222121442380338,0.490144195615744
"APILKD_04385",92.6313959501667,0.834915136201135,0.487167179445757,1.71381647086942,0.0865624374451799,0.274379393929835
"APILKD_04390",375.276162233988,0.164308466545368,0.23617602087826,0.695703424650646,0.486614580393517,0.732468701960095
"APILKD_04395",23.5198809782124,-1.19334024545218,1.07516532614372,-1.10991325374333,0.267036408663159,NA
"APILKD_04400",74.5658775102961,1.32654002281733,0.735617157477137,1.80330217876757,0.0713407706558571,0.240065588618851
"APILKD_04405",38.1104346135213,-0.0275554732121818,0.708071707548242,-0.0389162183977029,0.968957185952402,NA
"APILKD_04410",42.2044977397269,0.40444566031548,0.766542073072948,0.527623563693145,0.597760634819884,NA
"APILKD_04415",42.5686462143046,0.170933428546586,0.695309323716159,0.245837964077646,0.80580766761841,NA
"APILKD_04420",96.3675869097792,0.58678794319303,0.486454992087093,1.2062533075783,0.227719835282592,0.497427845415631
"APILKD_04425",32.0427425485781,-1.28047240685163,0.909422190564569,-1.40800655640118,0.159129128584158,NA
"APILKD_04430",30.458934510029,0.338376383099059,0.85180599190214,0.397245835690169,0.691186184970337,NA
"APILKD_04435",7.53928154109995,-2.89073628990526,2.1733678871043,-1.3300722381413,0.183494471462231,NA
"APILKD_04440",71.9975208095236,0.0840455958996948,0.537058557312226,0.156492424811758,0.875644889806367,0.951614380783441
"APILKD_04445",271.466281229363,-0.414686767132027,0.289034463694282,-1.43473121451236,0.151363705682252,0.387527018583521
"APILKD_04450",380.712071170725,0.323380614760975,0.228022652796613,1.41819512576857,0.156133804580915,0.39551452317209
"APILKD_04455",233.99772207968,0.144212059537987,0.289683003595094,0.49782713430975,0.618605888997624,0.820493132539644
"APILKD_04460",98.0771280526483,0.873662977730553,0.428743746653562,2.03772762763232,0.041577179623892,0.166231652360955
"APILKD_04465",32.1888668473956,0.449533551468438,0.891674100135251,0.504145574487643,0.614159082897537,NA
"APILKD_04470",15.3282951314463,-0.111656095812903,1.12520027136757,-0.0992321977288498,0.920953910922789,NA
"APILKD_04475",373.268608043137,0.195646901507648,0.231908599598162,0.843637975679443,0.398871736569161,0.663381454095594
"APILKD_04480",421.729698518614,0.230509902637764,0.24013063203408,0.95993543466395,0.337087710943634,0.612809264648478
"APILKD_04485",1818.57442124733,0.395970591376068,0.13001420744408,3.04559477891197,0.00232220574738441,0.0187954889197304
"APILKD_04490",777.224923892166,0.832539833311611,0.180689073050153,4.60758262388411,4.07377347029068e-06,7.38414233228318e-05
"APILKD_04495",182.53361890986,0.406424693786997,0.33865593753643,1.20011093484306,0.23009625931202,0.499202967019963
"APILKD_04500",398.311066141489,0.157457661438323,0.223410803453051,0.704789826654074,0.4809410405365,0.729102559835359
"APILKD_04505",116.310155169968,0.287558484756831,0.388239501918146,0.740672917969739,0.45889178380321,0.711108216018967
"APILKD_04510",23.863351098834,0.838637471633073,0.908806521397939,0.922789891893677,0.35611670947246,NA
"APILKD_04515",417.861815180251,0.271156239982508,0.228809238327523,1.18507557633826,0.235987566750484,0.505486774062358
"APILKD_04520",331.890565124765,0.0435602781686386,0.251947534500875,0.17289424266419,0.862734557192873,0.944357098642115
"APILKD_04525",127.521174882597,-0.0391897588505063,0.43387398333982,-0.090325210442065,0.928028786995837,0.972931967412341
"APILKD_04530",628.244634052752,0.0195100370361821,0.192516846348534,0.101341972955764,0.919278998082462,0.971503105098735
"APILKD_04535",470.511211316833,-0.205200770107844,0.241029029077468,-0.851352929948913,0.394573330657929,0.661815454299497
"APILKD_04540",158.226569844052,-0.392652442906186,0.435624269592658,-0.901355756127512,0.367399197495488,0.636785913216367
"APILKD_04545",213.013397095992,-0.186698395769787,0.318323277574193,-0.586505634123073,0.557535776483573,0.786719309628477
"APILKD_04550",36.7628282603797,-0.697725684153807,0.714563720624603,-0.976435920289827,0.328848488331782,NA
"APILKD_04555",180.140945698592,-0.619952586661882,0.40009672652602,-1.54950677063729,0.121259945189299,0.339685326978335
"APILKD_04560",198.713664573544,0.043729265930243,0.327893824133441,0.133364103596068,0.893905432950228,0.96066034448329
"APILKD_04565",107.311178850126,0.23922345322251,0.449806594653709,0.53183625154869,0.59483941254097,0.807527761435685
"APILKD_04570",82.4712838130798,0.392280073624429,0.497294385252044,0.788828680270759,0.430212144339069,0.688794668938787
"APILKD_04575",377.590428007617,0.099679766334263,0.233080473327087,0.42766245027476,0.668896891754923,0.85171817917082
"APILKD_04580",541.782112671852,0.491330699196981,0.204784899169168,2.39925258742396,0.0164285777955623,0.084072223736721
"APILKD_04585",108.21962747725,0.730508577928425,0.428727040168918,1.7039013392778,0.088399520776687,0.278565034792278
"APILKD_04590",2396.84459955313,0.190374401177342,0.132381454553522,1.43807455371609,0.150412901753096,0.385862974848192
"APILKD_04595",1125.29513416269,-0.0711752059754673,0.162505727149346,-0.437985831170465,0.661396554529648,0.847660475754376
"APILKD_04600",5597.24268372992,-0.000263121519214823,0.103719529438067,-0.00253685608332748,0.997975883869214,0.999180646510998
"APILKD_04605",1543.83089368632,0.0580149844786412,0.150460165060546,0.385583682267633,0.699805020105068,0.869515799750364
"APILKD_04610",1025.78748328309,0.155760376964401,0.157835221830461,0.986854360883475,0.323714040733335,0.599614586399144
"APILKD_04615",731.577108846554,-0.346268934780927,0.221819637024851,-1.56103823550182,0.118514729619727,0.334165061163074
"APILKD_04620",609.008088567399,0.103594701096242,0.195174315426126,0.530780399408923,0.595570964157795,0.807527761435685
"APILKD_04625",456.228905218955,-0.222551441445307,0.269469019474543,-0.825888786322362,0.408867182291635,0.671176949926223
"APILKD_04630",596.964990493864,-0.0970926741081337,0.190395601457323,-0.509952295982515,0.610084882861378,0.815099849343321
"APILKD_04635",9.94315629072649,-1.50938302009313,1.53280122860113,-0.984721953459437,0.324760666133729,NA
"APILKD_04640",89.5429190277148,-0.293176458574736,0.519938763512247,-0.563867284282277,0.572844456525708,0.79447075507455
"APILKD_04645",1553.88952764353,0.0286327387574416,0.1429710717825,0.200269455914831,0.841269849269004,0.935853050476143
"APILKD_04650",1630.86000069024,-0.407325059456178,0.147622916030686,-2.75922648331582,0.00579383653053891,0.0376473047591076
"APILKD_04655",518.374071388569,-0.163532691726057,0.233236313797624,-0.701145928193465,0.483211950380103,0.729102559835359
"APILKD_04660",72.9701346258966,-0.179258873439423,0.551183306262073,-0.325225512824567,0.745010400898986,0.893931794896164
"APILKD_04665",108.922434695166,-0.483725896100315,0.594082399049082,-0.81424040987343,0.41550723985756,0.676669774535868
"APILKD_04670",28.9063621228374,-0.215849424822332,1.12433603324136,-0.191979460268704,0.847758294488298,NA
"APILKD_04675",7.07434566084673,-4.58816645670791,2.17119738379783,-2.11319638230328,0.0345839628223388,NA
"APILKD_04680",35.4022547875779,-0.625818830376669,1.08159050412276,-0.578609767736682,0.562852512445652,NA
"APILKD_04685",779.633385003077,0.236457632282251,0.190274338714772,1.24271950636869,0.21397121325614,0.48212062193289
"APILKD_04690",32.4878441281337,0.213082525019564,0.810486399924491,0.262906971714042,0.792622282644698,NA
"APILKD_04695",197.385232579526,0.0264142323136043,0.341135492715552,0.0774303257140974,0.9382812167624,0.975840787761789
"APILKD_04700",211.006199988057,-0.175073733013301,0.376727527078635,-0.464722433136024,0.642130241333095,0.836903281302408
"APILKD_04705",31.4601885412098,-0.865545378525718,0.768485682457207,-1.12629994062891,0.260038582905668,NA
"APILKD_04710",1257.74068916398,-0.265206530003189,0.140291041635992,-1.89040245842147,0.0587041548810711,0.209218153590223
"APILKD_04715",3625.96564229693,0.554753920305355,0.132742749571896,4.1791655069258,2.92580706326282e-05,0.00044287479547073
"APILKD_04720",672.524146919824,0.595525970252428,0.23563818763498,2.527289724257,0.0114946634131785,0.0635175789976696
"APILKD_04725",235.363445390139,-0.220906577197024,0.295593055832077,-0.747333446569593,0.45486230795413,0.709179047036398
"APILKDKDPD_212",0,NA,NA,NA,NA,NA
"APILKD_04730",90.4609055934381,-0.759410805677212,0.520619525032698,-1.45866754734087,0.144656632321964,0.377068708058582
"APILKD_04735",371.893837075228,0.310272083483586,0.338811878968958,0.915765068296241,0.359790128671884,0.631719420061257
"APILKD_04740",298.478893690534,-0.31718274317995,0.264951415351508,-1.19713549278137,0.231253747872788,0.50001767984236
"APILKD_04745",442.313092838728,0.0447169084755841,0.253445378584299,0.176436077569711,0.859951363414918,0.943791879612819
"APILKD_04750",104.471089839612,-0.53451814394236,0.469638697225166,-1.13814757408308,0.255058865632395,0.525967469568907
"APILKD_04755",117.210043323307,-0.676467051213762,0.437013240321344,-1.54793262262796,0.121638519317431,0.340298283892175
"APILKD_04760",59.2555429036049,-1.52088296237038,0.794233048540338,-1.91490767749528,0.0555042785380744,0.201893303215222
"APILKD_04765",114.842442420395,0.452926168598628,0.436920416704808,1.03663310589726,0.299906878374641,0.575533039727848
"APILKD_04770",545.593968021566,-0.241063539967104,0.286019171780511,-0.84282301241014,0.399327435726996,0.663597287259731
"APILKD_04775",485.339899667717,-2.51238251341312,0.360425713089052,-6.9705973302531,3.15598089506328e-12,1.76816903653285e-10
"APILKD_04780",1118.67352288249,-3.28720002434696,0.209192244688318,-15.7137757627902,1.21709514744696e-55,6.56318558260775e-53
"APILKD_04785",371.621273183885,-3.10218995379711,0.251299220129662,-12.3446063708295,5.20883708948193e-35,1.24838462244584e-32
"APILKD_04790",333.676812038375,-2.14048615100604,0.293029407265758,-7.30468034242297,2.77926673747998e-13,1.66524398687342e-11
"APILKD_04795",91.3699827268318,-0.0376146052675415,0.533001996543502,-0.0705712277092222,0.943739010262606,0.978997678038215
"APILKD_04800",41.2551752911958,-0.40425217372773,0.89569779277991,-0.451326526632473,0.651754229048865,NA
"APILKD_04805",18.440355934883,0.851712074605427,1.08673487819732,0.783734921638154,0.43319566696646,NA
"APILKD_04810",70.4931467306626,-0.873958063399018,0.537116633250623,-1.6271290243049,0.103709697873537,0.308290890615936
"APILKD_04815",23.4415485698632,0.252211796595293,1.14590055974235,0.220099200101622,0.825793897761833,NA
"APILKD_04820",18.1324395370164,1.07213706008008,1.2107327987285,0.885527393993148,0.37587225157445,NA
"APILKD_04825",95.161736229239,-0.734483870212088,0.564825813368863,-1.30037234989547,0.193473381901608,0.450428585819502
"APILKD_04830",181.482606634134,-0.919088854671779,0.343653343088599,-2.67446504786314,0.00748485779538484,0.0458009596160145
"APILKD_04835",535.470166182597,0.0642387791410201,0.242213665305035,0.265215338119425,0.790843579755748,0.917113671958936
"APILKD_04840",3323.00344346356,0.0160572793097858,0.113396893968964,0.141602461476419,0.887394022550105,0.958012465786075
"APILKD_04845",217.551677778685,0.0909704620276246,0.375641407996543,0.242173679714409,0.808645588654328,0.923157871831078
"APILKD_04850",78.8043810246517,-0.448902751207406,0.539437644535368,-0.832168010065479,0.405314117842744,0.668229256593329
"APILKD_04855",269.736353879403,-0.101443793659898,0.283201014779531,-0.358204202548042,0.720190502455407,0.882967250937504
"APILKD_04860",946.317337531317,-0.577890555477371,0.200860173184471,-2.87707884701779,0.00401375290835358,0.0283857869617006
"APILKD_04865",680.852302876258,-0.576330059574384,0.195129145561317,-2.95358265376753,0.00314108480827773,0.0236899298302624
"APILKD_04870",491.371501625556,-0.631148288670234,0.254114653851386,-2.4837146504717,0.0130019947896927,0.0696777708356948
"APILKD_04875",252.074289933362,-0.372027698302416,0.327278245317791,-1.13673213427667,0.255650281560524,0.526935171835691
"APILKD_04880",264.313333234077,0.0897487190197559,0.264159678021517,0.33975177321516,0.734043469032667,0.889669045822199
"APILKD_04885",459.617632003745,-0.37837252572527,0.219991026692458,-1.7199452696506,0.0854423906031628,0.272028393403723
"APILKD_04890",218.082143873902,-1.39722458392863,0.313506856096777,-4.45675925982723,8.32079553596253e-06,0.00014132248796119
"APILKD_04895",128.300696625611,-0.48346520802123,0.412714719509407,-1.17142710246905,0.241427143543811,0.511550440691553
"APILKD_04900",309.325003132035,0.231050156974144,0.268013194393247,0.862085008528092,0.388640740366523,0.656202017198113
"APILKD_04905",361.910873371294,-0.298690512480441,0.314980763088497,-0.948281760294422,0.342986033858618,0.619768445908671
"APILKD_04910",148.868205767682,-0.568743753095475,0.435341161062238,-1.30643229716146,0.191405588588675,0.448032397814185
"APILKD_04915",388.474589020867,0.231119448640115,0.229824229791117,1.00563569319986,0.31459084753014,0.590063007063053
"APILKD_04920",16.8371823706121,-0.259238891898912,1.24538063115112,-0.208160369138947,0.835103751604551,NA
"APILKD_04925",135.742027156492,-0.298711636462294,0.428400317248245,-0.697272211143577,0.485632455366161,0.731245519179622
"APILKD_04930",117.733701128784,-0.573230506496128,0.399423865994044,-1.4351433534637,0.151246251689791,0.387456252844275
"APILKD_04935",2060.44063324711,0.840362197290766,0.13742455591881,6.11508031932264,9.6508343278158e-10,3.58911200777563e-08
"APILKD_04940",1601.78759463185,-0.202265007835684,0.143682119844507,-1.40772566589758,0.159212318828346,0.400958519220949
"APILKD_04945",631.480240975768,-0.21105872891108,0.21785343717705,-0.968810644651668,0.332639674574111,0.607539185483792
"APILKD_04950",1294.01326033304,-0.065224497848129,0.170971739071101,-0.381492860764577,0.702837567698487,0.87252986102195
"APILKD_04955",242.239148044565,0.350500747442139,0.319142277766172,1.09825858828689,0.272091589342524,0.546717799917862
"APILKD_04960",894.420336175591,-0.248475074911799,0.186872682213058,-1.32964899935726,0.183633945788259,0.437677813331795
"APILKD_04965",1806.31869302528,-0.122906098107264,0.137561866431362,-0.893460530128747,0.371610599992707,0.63946076121601
"APILKD_04970",611.582351950817,-0.343294024337531,0.232881487261909,-1.47411470260599,0.140450710544689,0.369904984914402
"APILKD_04975",526.536896797393,-0.0733312065211077,0.215268073614814,-0.340650637550283,0.733366603721104,0.889669045822199
"APILKD_04980",2066.09829453083,-0.1926829641372,0.141116274304199,-1.36541986448593,0.17212112396372,0.420221012325687
"APILKD_04985",26111.4109206305,-0.247884248492625,0.10581101553871,-2.34270739422153,0.0191443906426167,0.0941720652591204
"APILKD_04990",401.075136345063,0.0876146309511264,0.225553425509368,0.388442918804119,0.697688288180522,0.86872860766007
"APILKD_04995",44.606898643307,-0.532427529567215,0.698591658501591,-0.762144126812533,0.445973988851584,NA
"APILKD_05000",69.0794526015385,0.976230157899992,0.619877388816727,1.57487621828488,0.115285019011308,0.328276945224278
"APILKD_05005",33.7558101417153,-1.23011677821668,0.861101153249193,-1.42853922977002,0.153136711470299,NA
"APILKD_05010",358.402736922125,0.249765462463927,0.240513920676793,1.03846572273697,0.299053285411725,0.574972209038729
"APILKD_05015",153.31301617308,0.38555351170409,0.367320166140714,1.04963883620915,0.293884194447863,0.569037888172388
"APILKD_05020",106.51374482056,0.311743030478599,0.419405200375687,0.743297961492495,0.457301305488388,0.711108216018967
"APILKD_05025",27.1153377277477,0.673930500625473,0.807208940144767,0.834889787648547,0.403779765246656,NA
"APILKD_05030",372.44608500093,0.32914218717308,0.252797005220209,1.30200192397994,0.192915727898937,0.449759580165083
"APILKD_05035",321.188397109183,0.00969634790263529,0.267418556139521,0.0362590690885953,0.971075786598033,0.989186968794699
"APILKD_05040",176.553622286268,-0.0143711687246521,0.350253440874626,-0.0410307710004663,0.967271364799842,0.987457469560215
"APILKD_05045",486.360843953934,-0.366302238492064,0.220586424214852,-1.66058378159884,0.0967970684844552,0.294694815414213
"APILKD_05050",154.534974081007,-0.541574943950857,0.485486570284481,-1.11553022699168,0.264623272834087,0.53840690947585
"APILKD_05055",189.476151448092,-0.271347190749288,0.344062504915473,-0.788656673926008,0.430312697093126,0.688794668938787
"APILKD_05060",35.64261709905,-0.672318654954843,0.72987038711194,-0.921148010423021,0.356973157262448,NA
"APILKD_05065",184.627890722617,-0.341998004408998,0.365869367648382,-0.934754408676473,0.349914880097584,0.625583420116442
"APILKD_05070",183.19101399201,0.23346687951237,0.310512893943421,0.751874991558032,0.452126238764018,0.707752507095437
"APILKD_05075",104.64269488114,0.0734212727167858,0.420591012157048,0.174566908456357,0.861419952489926,0.943901476896868
"APILKD_05080",83.6609609323846,0.527927877967493,0.484926787533429,1.0886754280018,0.276297041298815,0.549339614116942
"APILKD_05085",551.32359446765,-0.0749204178492282,0.203710747635498,-0.367778424647894,0.71303845785972,0.87861979640298
"APILKD_05090",2389.81265986289,0.248186985069283,0.142011813231074,1.74765027938518,0.0805246033045648,0.260628808364411
"APILKD_05095",1168.28710306985,-0.00190319479806919,0.151626941330817,-0.0125518247704861,0.989985355771454,0.996685373348437
"APILKD_05100",5731.00240659562,-0.06337815064243,0.10081441567697,-0.628661587897375,0.529570630730208,0.766633456701382
"APILKD_05105",1525.58272662902,0.0825475527850343,0.153881701142378,0.536435145779016,0.591657846837755,0.805177271690244
"APILKD_05110",1045.68481564971,0.0916961329953845,0.159507874277491,0.574869005124245,0.565379893464135,0.790369772725504
"APILKD_05115",427.600090243612,0.142734450921991,0.245448083132055,0.581526036384636,0.560885975764833,0.78919181325815
"APILKD_05120",431.270493836702,0.203429804517882,0.218112335666555,0.93268362789384,0.350983340512487,0.626431635506475
"APILKD_05125",595.197320555971,-0.0616073026068444,0.204237604170422,-0.301645247245642,0.762922511337848,0.900709567263217
"APILKD_05130",190.011785396991,-0.338639364261889,0.335268890578673,-1.01005304630978,0.312469876119849,0.58830026933143
"APILKD_05135",2493.39819803048,-1.1326425576306,0.126235163868733,-8.97248059034006,2.8991039960835e-19,2.90854293932656e-17
"APILKD_05140",3058.77860392374,-1.14347972571094,0.131845190529612,-8.67289675958355,4.21263870892333e-18,3.78610903964485e-16
"APILKD_05145",10.8314023558806,1.19851173895748,1.49898399512287,0.799549390024837,0.423971920027745,NA
"APILKD_05150",1492.86221389738,0.0477771605561252,0.152240547395301,0.313826778565562,0.75365260475945,0.896633075608898
"APILKD_05155",295.604539583629,0.355702211702751,0.35982136931045,0.988552215185014,0.322882275433828,0.599377574943092
"APILKD_05160",119.791156492272,-0.539109164611384,0.483110829225977,-1.11591198540328,0.264459810950769,0.53840690947585
"APILKD_05165",85.0702745934115,-0.331237624102879,0.489884934338152,-0.676153931025436,0.498942918511167,0.742732833146024
"APILKD_05170",370.75375725177,0.209159465921527,0.234581961522358,0.891626383222956,0.372593223908499,0.639620838814669
"APILKD_05175",119.14210775612,0.912517786348992,0.476286030480227,1.9159028985774,0.0553774564840723,0.201601980820496
"APILKD_05180",355.114519891945,0.127333441670674,0.238242756368991,0.534469310258732,0.593016877020389,0.806517909037187
"APILKD_05185",20.5026216061265,-0.722543112811221,0.928960770650086,-0.777797228515458,0.436688562075994,NA
"APILKD_05190",255.73248654616,0.115038033827189,0.271823248213295,0.423208958701432,0.672142811072875,0.852579855033338
"APILKD_05195",356.385002168964,0.0207464171452348,0.236054813763198,0.0878881341773733,0.92996558766274,0.973137117490313
"APILKD_05200",106.229159153031,-0.167418184966512,0.429596711835825,-0.389710117312288,0.696750914351963,0.868472535254079
"APILKD_05205",14.1102865273282,-0.0306605361785397,1.19307868643476,-0.0256986706133873,0.979497684204866,NA
"APILKD_05210",380.589681315824,0.390514925400062,0.256214847166451,1.52416977282492,0.127466306776168,0.349358098749931
"APILKD_05215",49.8238161796669,0.730137714173159,0.629785099668558,1.15934421846026,0.246315904379297,NA
"APILKD_05220",73.7568472236361,1.10937155143115,0.566752710259809,1.9574172850847,0.0502984279054772,0.188960654243672
"APILKD_05225",454.019179908507,0.323958203709336,0.211619959914851,1.53084899855234,0.125806716524122,0.345688009608321
"APILKD_05230",1465.81097414361,0.339737084231349,0.170526513777993,1.99228305736462,0.0463400095767745,0.179684818405019
"APILKD_05235",4301.63934772801,0.183833924170892,0.122206551682512,1.50428861333463,0.132507069672417,0.357495621367608
"APILKD_05240",787.390335088521,-0.318881754952188,0.232232965189016,-1.37311149901844,0.169717686800124,0.418015389180879
"APILKDKDPD_232",587.259908761291,0.171503466340899,0.215219614083199,0.796876562907501,0.425522723737738,0.684453777108352
"APILKD_05245",892.398311781461,0.328951612474179,0.170446623067315,1.92993915957059,0.0536143766209457,0.198126913125702
"APILKD_05250",559.246236883025,0.125087793821475,0.228293058640031,0.547926400244661,0.583742440480216,0.799195458023374
"APILKD_05255",173.804149069138,0.0285400640185617,0.330368448050985,0.086388588822372,0.931157517818602,0.973137117490313
"APILKD_05260",123.418671709259,0.825729105054201,0.509368995438702,1.62108238320047,0.104999971619849,0.31025334080002
"APILKD_05265",91.1745391273868,0.61959516240845,0.45876972425472,1.35055808971482,0.176837033733754,0.427141636913447
"APILKD_05270",113.527454362318,0.72637930122989,0.489961610515564,1.48252288677383,0.138201218467788,0.366479171327192
"APILKD_05275",1299.38479147929,0.40209685744552,0.152239355082915,2.64121492912607,0.00826092946676633,0.0494280856028154
"APILKD_05280",532.05708196985,0.052490256513661,0.239174269324456,0.219464479443876,0.826288246687875,0.931968035853951
"APILKD_05285",3858.19982191392,-0.252012985787524,0.112786057017166,-2.23443386933162,0.0254545392585918,0.115468170679589
"APILKD_05290",1928.27362925402,-0.539682751091794,0.152191627759917,-3.54607384805127,0.000391016612932264,0.00422768337892177
"APILKD_05295",1809.37930634246,-0.134964497305461,0.145232098894464,-0.929302119385718,0.352732537175081,0.627241618043405
"APILKD_05300",1176.73464962786,0.0465266241395154,0.190325413277334,0.244458285093641,0.806875905683556,0.922495400620392
"APILKD_05305",751.648237057347,0.365516850085049,0.21682528766798,1.68576670192066,0.0918407436735813,0.285421181711574
"APILKD_05310",9313.23774314738,0.533479137835423,0.11487781880544,4.64388289560873,3.4192141379097e-06,6.30362811578737e-05
"APILKD_05315",15265.9814550587,0.477010589923768,0.103777349525946,4.59648075522018,4.29686640588975e-06,7.69156915975452e-05
"APILKD_05320",10549.5092275107,0.601338069698699,0.0989768051028554,6.07554536715745,1.23567038044208e-09,4.4795647237203e-08
"APILKD_05325",4875.93064695344,0.855506373432576,0.14956883220261,5.71981716266716,1.06638742189324e-08,3.30963693384707e-07
"APILKD_05330",723.172067857268,-0.329274767551784,0.229412364383682,-1.43529651697886,0.151202619874428,0.387456252844275
"APILKD_05335",254.347530067238,-0.560851336683363,0.326412963270423,-1.71822629550014,0.0857553470057189,0.272823426978371
"APILKD_05340",1063.63399066648,0.0555545622148378,0.157901364211765,0.351830793180053,0.724965163592089,0.885170708206809
"APILKD_05345",4044.10611480627,-0.117229062744839,0.100614524098731,-1.16513061901286,0.243966124489046,0.513901299338743
